file,video_id,label,seg
./audio_embeddings_multiseg/FAKE__id04701__seg00.npy,id04701,1,0
./audio_embeddings_multiseg/FAKE__id04701__seg01.npy,id04701,1,1
./audio_embeddings_multiseg/FAKE__id04705__seg00.npy,id04705,1,0
./audio_embeddings_multiseg/FAKE__id04726__seg00.npy,id04726,1,0
./audio_embeddings_multiseg/FAKE__id04726__seg01.npy,id04726,1,1
./audio_embeddings_multiseg/FAKE__id04727__seg00.npy,id04727,1,0
./audio_embeddings_multiseg/FAKE__id04727__seg01.npy,id04727,1,1
./audio_embeddings_multiseg/FAKE__id04736__seg00.npy,id04736,1,0
./audio_embeddings_multiseg/FAKE__id04774__seg00.npy,id04774,1,0
./audio_embeddings_multiseg/FAKE__id04774__seg01.npy,id04774,1,1
./audio_embeddings_multiseg/FAKE__id04789__seg00.npy,id04789,1,0
./audio_embeddings_multiseg/FAKE__id04789__seg01.npy,id04789,1,1
./audio_embeddings_multiseg/FAKE__id04789__seg02.npy,id04789,1,2
./audio_embeddings_multiseg/FAKE__id04820__seg00.npy,id04820,1,0
./audio_embeddings_multiseg/FAKE__id04884__seg00.npy,id04884,1,0
./audio_embeddings_multiseg/FAKE__id04884__seg01.npy,id04884,1,1
./audio_embeddings_multiseg/FAKE__id04927__seg00.npy,id04927,1,0
./audio_embeddings_multiseg/FAKE__id04928__seg00.npy,id04928,1,0
./audio_embeddings_multiseg/FAKE__id04928__seg01.npy,id04928,1,1
./audio_embeddings_multiseg/FAKE__id04939__seg00.npy,id04939,1,0
./audio_embeddings_multiseg/FAKE__id05106__seg00.npy,id05106,1,0
./audio_embeddings_multiseg/FAKE__id05106__seg01.npy,id05106,1,1
./audio_embeddings_multiseg/FAKE__id05231__seg00.npy,id05231,1,0
./audio_embeddings_multiseg/FAKE__id05231__seg01.npy,id05231,1,1
./audio_embeddings_multiseg/FAKE__id05235__seg00.npy,id05235,1,0
./audio_embeddings_multiseg/FAKE__id05235__seg01.npy,id05235,1,1
./audio_embeddings_multiseg/FAKE__id05251__seg00.npy,id05251,1,0
./audio_embeddings_multiseg/FAKE__id05252__seg00.npy,id05252,1,0
./audio_embeddings_multiseg/FAKE__id05268__seg00.npy,id05268,1,0
./audio_embeddings_multiseg/FAKE__id05268__seg01.npy,id05268,1,1
./audio_embeddings_multiseg/FAKE__id05332__seg00.npy,id05332,1,0
./audio_embeddings_multiseg/FAKE__id05332__seg01.npy,id05332,1,1
./audio_embeddings_multiseg/FAKE__id05383__seg00.npy,id05383,1,0
./audio_embeddings_multiseg/FAKE__id05383__seg01.npy,id05383,1,1
./audio_embeddings_multiseg/FAKE__id05434__seg00.npy,id05434,1,0
./audio_embeddings_multiseg/FAKE__id05434__seg01.npy,id05434,1,1
./audio_embeddings_multiseg/FAKE__id05435__seg00.npy,id05435,1,0
./audio_embeddings_multiseg/FAKE__id05435__seg01.npy,id05435,1,1
./audio_embeddings_multiseg/FAKE__id05478__seg00.npy,id05478,1,0
./audio_embeddings_multiseg/FAKE__id05478__seg01.npy,id05478,1,1
./audio_embeddings_multiseg/FAKE__id05479__seg00.npy,id05479,1,0
./audio_embeddings_multiseg/FAKE__id05479__seg01.npy,id05479,1,1
./audio_embeddings_multiseg/FAKE__id05576__seg00.npy,id05576,1,0
./audio_embeddings_multiseg/FAKE__id05576__seg01.npy,id05576,1,1
./audio_embeddings_multiseg/FAKE__id05576__seg02.npy,id05576,1,2
./audio_embeddings_multiseg/FAKE__id05620__seg00.npy,id05620,1,0
./audio_embeddings_multiseg/FAKE__id05631__seg00.npy,id05631,1,0
./audio_embeddings_multiseg/FAKE__id05743__seg00.npy,id05743,1,0
./audio_embeddings_multiseg/FAKE__id05743__seg01.npy,id05743,1,1
./audio_embeddings_multiseg/FAKE__id05743__seg02.npy,id05743,1,2
./audio_embeddings_multiseg/FAKE__id05743__seg03.npy,id05743,1,3
./audio_embeddings_multiseg/FAKE__id05844__seg00.npy,id05844,1,0
./audio_embeddings_multiseg/FAKE__id05845__seg00.npy,id05845,1,0
./audio_embeddings_multiseg/FAKE__id05845__seg01.npy,id05845,1,1
./audio_embeddings_multiseg/FAKE__id05920__seg00.npy,id05920,1,0
./audio_embeddings_multiseg/FAKE__id05920__seg01.npy,id05920,1,1
./audio_embeddings_multiseg/FAKE__id05931__seg00.npy,id05931,1,0
./audio_embeddings_multiseg/FAKE__id05931__seg01.npy,id05931,1,1
./audio_embeddings_multiseg/FAKE__id05980__seg00.npy,id05980,1,0
./audio_embeddings_multiseg/FAKE__id06054__seg00.npy,id06054,1,0
./audio_embeddings_multiseg/FAKE__id06060__seg00.npy,id06060,1,0
./audio_embeddings_multiseg/FAKE__id06060__seg01.npy,id06060,1,1
./audio_embeddings_multiseg/FAKE__id06061__seg00.npy,id06061,1,0
./audio_embeddings_multiseg/FAKE__id06065__seg00.npy,id06065,1,0
./audio_embeddings_multiseg/FAKE__id06066__seg00.npy,id06066,1,0
./audio_embeddings_multiseg/FAKE__id06152__seg00.npy,id06152,1,0
./audio_embeddings_multiseg/FAKE__id06152__seg01.npy,id06152,1,1
./audio_embeddings_multiseg/FAKE__id06158__seg00.npy,id06158,1,0
./audio_embeddings_multiseg/FAKE__id06158__seg01.npy,id06158,1,1
./audio_embeddings_multiseg/FAKE__id06225__seg00.npy,id06225,1,0
./audio_embeddings_multiseg/FAKE__id06225__seg01.npy,id06225,1,1
./audio_embeddings_multiseg/FAKE__id06225__seg02.npy,id06225,1,2
./audio_embeddings_multiseg/FAKE__id06225__seg03.npy,id06225,1,3
./audio_embeddings_multiseg/FAKE__id06232__seg00.npy,id06232,1,0
./audio_embeddings_multiseg/FAKE__id06254__seg00.npy,id06254,1,0
./audio_embeddings_multiseg/FAKE__id06254__seg01.npy,id06254,1,1
./audio_embeddings_multiseg/FAKE__id06268__seg00.npy,id06268,1,0
./audio_embeddings_multiseg/FAKE__id06268__seg01.npy,id06268,1,1
./audio_embeddings_multiseg/FAKE__id06269__seg00.npy,id06269,1,0
./audio_embeddings_multiseg/FAKE__id06269__seg01.npy,id06269,1,1
./audio_embeddings_multiseg/FAKE__id06334__seg00.npy,id06334,1,0
./audio_embeddings_multiseg/FAKE__id06343__seg00.npy,id06343,1,0
./audio_embeddings_multiseg/FAKE__id06343__seg01.npy,id06343,1,1
./audio_embeddings_multiseg/FAKE__id06354__seg00.npy,id06354,1,0
./audio_embeddings_multiseg/FAKE__id06354__seg01.npy,id06354,1,1
./audio_embeddings_multiseg/FAKE__id06355__seg00.npy,id06355,1,0
./audio_embeddings_multiseg/FAKE__id06355__seg01.npy,id06355,1,1
./audio_embeddings_multiseg/FAKE__id06355__seg02.npy,id06355,1,2
./audio_embeddings_multiseg/FAKE__id06388__seg00.npy,id06388,1,0
./audio_embeddings_multiseg/FAKE__id06427__seg00.npy,id06427,1,0
./audio_embeddings_multiseg/FAKE__id06428__seg00.npy,id06428,1,0
./audio_embeddings_multiseg/FAKE__id06437__seg00.npy,id06437,1,0
./audio_embeddings_multiseg/FAKE__id06437__seg01.npy,id06437,1,1
./audio_embeddings_multiseg/FAKE__id06438__seg00.npy,id06438,1,0
./audio_embeddings_multiseg/FAKE__id06439__seg00.npy,id06439,1,0
./audio_embeddings_multiseg/FAKE__id06443__seg00.npy,id06443,1,0
./audio_embeddings_multiseg/FAKE__id06445__seg00.npy,id06445,1,0
./audio_embeddings_multiseg/FAKE__id06462__seg00.npy,id06462,1,0
./audio_embeddings_multiseg/FAKE__id06467__seg00.npy,id06467,1,0
./audio_embeddings_multiseg/FAKE__id06467__seg01.npy,id06467,1,1
./audio_embeddings_multiseg/FAKE__id06470__seg00.npy,id06470,1,0
./audio_embeddings_multiseg/FAKE__id06470__seg01.npy,id06470,1,1
./audio_embeddings_multiseg/FAKE__id06535__seg00.npy,id06535,1,0
./audio_embeddings_multiseg/FAKE__id06535__seg01.npy,id06535,1,1
./audio_embeddings_multiseg/FAKE__id06591__seg00.npy,id06591,1,0
./audio_embeddings_multiseg/FAKE__id06591__seg01.npy,id06591,1,1
./audio_embeddings_multiseg/FAKE__id06594__seg00.npy,id06594,1,0
./audio_embeddings_multiseg/FAKE__id06594__seg01.npy,id06594,1,1
./audio_embeddings_multiseg/FAKE__id06752__seg00.npy,id06752,1,0
./audio_embeddings_multiseg/FAKE__id06752__seg01.npy,id06752,1,1
./audio_embeddings_multiseg/FAKE__id06752__seg02.npy,id06752,1,2
./audio_embeddings_multiseg/FAKE__id06753__seg00.npy,id06753,1,0
./audio_embeddings_multiseg/FAKE__id06753__seg01.npy,id06753,1,1
./audio_embeddings_multiseg/FAKE__id06753__seg02.npy,id06753,1,2
./audio_embeddings_multiseg/FAKE__id06776__seg00.npy,id06776,1,0
./audio_embeddings_multiseg/FAKE__id06776__seg01.npy,id06776,1,1
./audio_embeddings_multiseg/FAKE__id06807__seg00.npy,id06807,1,0
./audio_embeddings_multiseg/FAKE__id06807__seg01.npy,id06807,1,1
./audio_embeddings_multiseg/FAKE__id06807__seg02.npy,id06807,1,2
./audio_embeddings_multiseg/FAKE__id06878__seg00.npy,id06878,1,0
./audio_embeddings_multiseg/FAKE__id06878__seg01.npy,id06878,1,1
./audio_embeddings_multiseg/FAKE__id07008__seg00.npy,id07008,1,0
./audio_embeddings_multiseg/FAKE__id07008__seg01.npy,id07008,1,1
./audio_embeddings_multiseg/FAKE__id07039__seg00.npy,id07039,1,0
./audio_embeddings_multiseg/FAKE__id07049__seg00.npy,id07049,1,0
./audio_embeddings_multiseg/FAKE__id07049__seg01.npy,id07049,1,1
./audio_embeddings_multiseg/FAKE__id07051__seg00.npy,id07051,1,0
./audio_embeddings_multiseg/FAKE__id07058__seg00.npy,id07058,1,0
./audio_embeddings_multiseg/FAKE__id07058__seg01.npy,id07058,1,1
./audio_embeddings_multiseg/FAKE__id07078__seg00.npy,id07078,1,0
./audio_embeddings_multiseg/FAKE__id07078__seg01.npy,id07078,1,1
./audio_embeddings_multiseg/FAKE__id07102__seg00.npy,id07102,1,0
./audio_embeddings_multiseg/FAKE__id07102__seg01.npy,id07102,1,1
./audio_embeddings_multiseg/FAKE__id07108__seg00.npy,id07108,1,0
./audio_embeddings_multiseg/FAKE__id07108__seg01.npy,id07108,1,1
./audio_embeddings_multiseg/FAKE__id07136__seg00.npy,id07136,1,0
./audio_embeddings_multiseg/FAKE__id07136__seg01.npy,id07136,1,1
./audio_embeddings_multiseg/FAKE__id07161__seg00.npy,id07161,1,0
./audio_embeddings_multiseg/FAKE__id07161__seg01.npy,id07161,1,1
./audio_embeddings_multiseg/FAKE__id07163__seg00.npy,id07163,1,0
./audio_embeddings_multiseg/FAKE__id07163__seg01.npy,id07163,1,1
./audio_embeddings_multiseg/FAKE__id07165__seg00.npy,id07165,1,0
./audio_embeddings_multiseg/FAKE__id07165__seg01.npy,id07165,1,1
./audio_embeddings_multiseg/FAKE__id07165__seg02.npy,id07165,1,2
./audio_embeddings_multiseg/FAKE__id07179__seg00.npy,id07179,1,0
./audio_embeddings_multiseg/FAKE__id07179__seg01.npy,id07179,1,1
./audio_embeddings_multiseg/FAKE__id07182__seg00.npy,id07182,1,0
./audio_embeddings_multiseg/FAKE__id07182__seg01.npy,id07182,1,1
./audio_embeddings_multiseg/FAKE__id07194__seg00.npy,id07194,1,0
./audio_embeddings_multiseg/FAKE__id07194__seg01.npy,id07194,1,1
./audio_embeddings_multiseg/FAKE__id07195__seg00.npy,id07195,1,0
./audio_embeddings_multiseg/FAKE__id07200__seg00.npy,id07200,1,0
./audio_embeddings_multiseg/FAKE__id07200__seg01.npy,id07200,1,1
./audio_embeddings_multiseg/FAKE__id07210__seg00.npy,id07210,1,0
./audio_embeddings_multiseg/FAKE__id07210__seg01.npy,id07210,1,1
./audio_embeddings_multiseg/FAKE__id07233__seg00.npy,id07233,1,0
./audio_embeddings_multiseg/FAKE__id07233__seg01.npy,id07233,1,1
./audio_embeddings_multiseg/FAKE__id07236__seg00.npy,id07236,1,0
./audio_embeddings_multiseg/FAKE__id07236__seg01.npy,id07236,1,1
./audio_embeddings_multiseg/FAKE__id07338__seg00.npy,id07338,1,0
./audio_embeddings_multiseg/FAKE__id07338__seg01.npy,id07338,1,1
./audio_embeddings_multiseg/FAKE__id07377__seg00.npy,id07377,1,0
./audio_embeddings_multiseg/FAKE__id07383__seg00.npy,id07383,1,0
./audio_embeddings_multiseg/FAKE__id07383__seg01.npy,id07383,1,1
./audio_embeddings_multiseg/FAKE__id07383__seg02.npy,id07383,1,2
./audio_embeddings_multiseg/FAKE__id07463__seg00.npy,id07463,1,0
./audio_embeddings_multiseg/FAKE__id07463__seg01.npy,id07463,1,1
./audio_embeddings_multiseg/FAKE__id07463__seg02.npy,id07463,1,2
./audio_embeddings_multiseg/FAKE__id07686__seg00.npy,id07686,1,0
./audio_embeddings_multiseg/FAKE__id07689__seg00.npy,id07689,1,0
./audio_embeddings_multiseg/FAKE__id07739__seg00.npy,id07739,1,0
./audio_embeddings_multiseg/FAKE__id07739__seg01.npy,id07739,1,1
./audio_embeddings_multiseg/FAKE__id07739__seg02.npy,id07739,1,2
./audio_embeddings_multiseg/FAKE__id07768__seg00.npy,id07768,1,0
./audio_embeddings_multiseg/FAKE__id07768__seg01.npy,id07768,1,1
./audio_embeddings_multiseg/FAKE__id07799__seg00.npy,id07799,1,0
./audio_embeddings_multiseg/FAKE__id07901__seg00.npy,id07901,1,0
./audio_embeddings_multiseg/FAKE__id08139__seg00.npy,id08139,1,0
./audio_embeddings_multiseg/FAKE__id08299__seg00.npy,id08299,1,0
./audio_embeddings_multiseg/FAKE__id08299__seg01.npy,id08299,1,1
./audio_embeddings_multiseg/FAKE__id08299__seg02.npy,id08299,1,2
./audio_embeddings_multiseg/FAKE__id08313__seg00.npy,id08313,1,0
./audio_embeddings_multiseg/FAKE__id08313__seg01.npy,id08313,1,1
./audio_embeddings_multiseg/FAKE__id08314__seg00.npy,id08314,1,0
./audio_embeddings_multiseg/FAKE__id08314__seg01.npy,id08314,1,1
./audio_embeddings_multiseg/FAKE__id08314__seg02.npy,id08314,1,2
./audio_embeddings_multiseg/FAKE__id08314__seg03.npy,id08314,1,3
./audio_embeddings_multiseg/FAKE__id08397__seg00.npy,id08397,1,0
./audio_embeddings_multiseg/FAKE__id08402__seg00.npy,id08402,1,0
./audio_embeddings_multiseg/FAKE__id08402__seg01.npy,id08402,1,1
./audio_embeddings_multiseg/FAKE__id08402__seg02.npy,id08402,1,2
./audio_embeddings_multiseg/FAKE__id08457__seg00.npy,id08457,1,0
./audio_embeddings_multiseg/FAKE__id08613__seg00.npy,id08613,1,0
./audio_embeddings_multiseg/FAKE__id08613__seg01.npy,id08613,1,1
./audio_embeddings_multiseg/FAKE__id08652__seg00.npy,id08652,1,0
./audio_embeddings_multiseg/FAKE__id08652__seg01.npy,id08652,1,1
./audio_embeddings_multiseg/FAKE__id08819__seg00.npy,id08819,1,0
./audio_embeddings_multiseg/FAKE__id09053__seg00.npy,id09053,1,0
./audio_embeddings_multiseg/FAKE__id09053__seg01.npy,id09053,1,1
./audio_embeddings_multiseg/FAKE__id09116__seg00.npy,id09116,1,0
./audio_embeddings_multiseg/FAKE__id09116__seg01.npy,id09116,1,1
./audio_embeddings_multiseg/FAKE__id09125__seg00.npy,id09125,1,0
./audio_embeddings_multiseg/FAKE__id09143__seg00.npy,id09143,1,0
./audio_embeddings_multiseg/FAKE__id09171__seg00.npy,id09171,1,0
./audio_embeddings_multiseg/FAKE__id09171__seg01.npy,id09171,1,1
./audio_embeddings_multiseg/FAKE__id09171__seg02.npy,id09171,1,2
./audio_embeddings_multiseg/FAKE__id09174__seg00.npy,id09174,1,0
./audio_embeddings_multiseg/FAKE__id09174__seg01.npy,id09174,1,1
./audio_embeddings_multiseg/FAKE__id09175__seg00.npy,id09175,1,0
./audio_embeddings_multiseg/FAKE__id09181__seg00.npy,id09181,1,0
./audio_embeddings_multiseg/REAL__FakeVideo-FakeAudio__seg00.npy,FakeVideo-FakeAudio,0,0
./audio_embeddings_multiseg/REAL__FakeVideo-FakeAudio__seg01.npy,FakeVideo-FakeAudio,0,1
./audio_embeddings_multiseg/REAL__FakeVideo-RealAudio__seg00.npy,FakeVideo-RealAudio,0,0
./audio_embeddings_multiseg/REAL__FakeVideo-RealAudio__seg01.npy,FakeVideo-RealAudio,0,1
./audio_embeddings_multiseg/REAL__FakeVideo-RealAudio__seg02.npy,FakeVideo-RealAudio,0,2
./audio_embeddings_multiseg/REAL__FakeVideo-RealAudio__seg03.npy,FakeVideo-RealAudio,0,3
./audio_embeddings_multiseg/REAL__RealVideo-FakeAudio__seg00.npy,RealVideo-FakeAudio,0,0
./audio_embeddings_multiseg/REAL__RealVideo-FakeAudio__seg01.npy,RealVideo-FakeAudio,0,1
./audio_embeddings_multiseg/REAL__RealVideo-FakeAudio__seg02.npy,RealVideo-FakeAudio,0,2
./audio_embeddings_multiseg/REAL__RealVideo-FakeAudio__seg03.npy,RealVideo-FakeAudio,0,3
./audio_embeddings_multiseg/REAL__RealVideo-FakeAudio__seg04.npy,RealVideo-FakeAudio,0,4
./audio_embeddings_multiseg/REAL__RealVideo-RealAudio__seg00.npy,RealVideo-RealAudio,0,0
./audio_embeddings_multiseg/REAL__RealVideo-RealAudio__seg01.npy,RealVideo-RealAudio,0,1
./audio_embeddings_multiseg/REAL__RealVideo-RealAudio__seg02.npy,RealVideo-RealAudio,0,2
./audio_embeddings_multiseg/REAL__RealVideo-RealAudio__seg03.npy,RealVideo-RealAudio,0,3
./audio_embeddings_multiseg/REAL__RealVideo-RealAudio__seg04.npy,RealVideo-RealAudio,0,4
./audio_embeddings_multiseg/REAL__id00018__seg00.npy,id00018,0,0
./audio_embeddings_multiseg/REAL__id00018__seg01.npy,id00018,0,1
./audio_embeddings_multiseg/REAL__id00020__seg00.npy,id00020,0,0
./audio_embeddings_multiseg/REAL__id00020__seg01.npy,id00020,0,1
./audio_embeddings_multiseg/REAL__id00020__seg02.npy,id00020,0,2
./audio_embeddings_multiseg/REAL__id00020__seg03.npy,id00020,0,3
./audio_embeddings_multiseg/REAL__id00020__seg04.npy,id00020,0,4
./audio_embeddings_multiseg/REAL__id00020__seg05.npy,id00020,0,5
./audio_embeddings_multiseg/REAL__id00021__seg00.npy,id00021,0,0
./audio_embeddings_multiseg/REAL__id00021__seg01.npy,id00021,0,1
./audio_embeddings_multiseg/REAL__id00025__seg00.npy,id00025,0,0
./audio_embeddings_multiseg/REAL__id00025__seg01.npy,id00025,0,1
./audio_embeddings_multiseg/REAL__id00029__seg00.npy,id00029,0,0
./audio_embeddings_multiseg/REAL__id00029__seg01.npy,id00029,0,1
./audio_embeddings_multiseg/REAL__id00032__seg00.npy,id00032,0,0
./audio_embeddings_multiseg/REAL__id00032__seg01.npy,id00032,0,1
./audio_embeddings_multiseg/REAL__id00032__seg02.npy,id00032,0,2
./audio_embeddings_multiseg/REAL__id00032__seg03.npy,id00032,0,3
./audio_embeddings_multiseg/REAL__id00033__seg00.npy,id00033,0,0
./audio_embeddings_multiseg/REAL__id00033__seg01.npy,id00033,0,1
./audio_embeddings_multiseg/REAL__id00033__seg02.npy,id00033,0,2
./audio_embeddings_multiseg/REAL__id00042__seg00.npy,id00042,0,0
./audio_embeddings_multiseg/REAL__id00042__seg01.npy,id00042,0,1
./audio_embeddings_multiseg/REAL__id00043__seg00.npy,id00043,0,0
./audio_embeddings_multiseg/REAL__id00043__seg01.npy,id00043,0,1
./audio_embeddings_multiseg/REAL__id00049__seg00.npy,id00049,0,0
./audio_embeddings_multiseg/REAL__id00049__seg01.npy,id00049,0,1
./audio_embeddings_multiseg/REAL__id00049__seg02.npy,id00049,0,2
./audio_embeddings_multiseg/REAL__id00052__seg00.npy,id00052,0,0
./audio_embeddings_multiseg/REAL__id00052__seg01.npy,id00052,0,1
./audio_embeddings_multiseg/REAL__id00055__seg00.npy,id00055,0,0
./audio_embeddings_multiseg/REAL__id00055__seg01.npy,id00055,0,1
./audio_embeddings_multiseg/REAL__id00056__seg00.npy,id00056,0,0
./audio_embeddings_multiseg/REAL__id00056__seg01.npy,id00056,0,1
./audio_embeddings_multiseg/REAL__id00060__seg00.npy,id00060,0,0
./audio_embeddings_multiseg/REAL__id00060__seg01.npy,id00060,0,1
./audio_embeddings_multiseg/REAL__id00060__seg02.npy,id00060,0,2
./audio_embeddings_multiseg/REAL__id00062__seg00.npy,id00062,0,0
./audio_embeddings_multiseg/REAL__id00062__seg01.npy,id00062,0,1
./audio_embeddings_multiseg/REAL__id00062__seg02.npy,id00062,0,2
./audio_embeddings_multiseg/REAL__id00062__seg03.npy,id00062,0,3
./audio_embeddings_multiseg/REAL__id00062__seg04.npy,id00062,0,4
./audio_embeddings_multiseg/REAL__id00062__seg05.npy,id00062,0,5
./audio_embeddings_multiseg/REAL__id00063__seg00.npy,id00063,0,0
./audio_embeddings_multiseg/REAL__id00063__seg01.npy,id00063,0,1
./audio_embeddings_multiseg/REAL__id00068__seg00.npy,id00068,0,0
./audio_embeddings_multiseg/REAL__id00068__seg01.npy,id00068,0,1
./audio_embeddings_multiseg/REAL__id00071__seg00.npy,id00071,0,0
./audio_embeddings_multiseg/REAL__id00071__seg01.npy,id00071,0,1
./audio_embeddings_multiseg/REAL__id00076__seg00.npy,id00076,0,0
./audio_embeddings_multiseg/REAL__id00076__seg01.npy,id00076,0,1
./audio_embeddings_multiseg/REAL__id00076__seg02.npy,id00076,0,2
./audio_embeddings_multiseg/REAL__id00076__seg03.npy,id00076,0,3
./audio_embeddings_multiseg/REAL__id00078__seg00.npy,id00078,0,0
./audio_embeddings_multiseg/REAL__id00078__seg01.npy,id00078,0,1
./audio_embeddings_multiseg/REAL__id00080__seg00.npy,id00080,0,0
./audio_embeddings_multiseg/REAL__id00080__seg01.npy,id00080,0,1
./audio_embeddings_multiseg/REAL__id00080__seg02.npy,id00080,0,2
./audio_embeddings_multiseg/REAL__id00082__seg00.npy,id00082,0,0
./audio_embeddings_multiseg/REAL__id00082__seg01.npy,id00082,0,1
./audio_embeddings_multiseg/REAL__id00082__seg02.npy,id00082,0,2
./audio_embeddings_multiseg/REAL__id00082__seg03.npy,id00082,0,3
./audio_embeddings_multiseg/REAL__id00082__seg04.npy,id00082,0,4
./audio_embeddings_multiseg/REAL__id00082__seg05.npy,id00082,0,5
./audio_embeddings_multiseg/REAL__id00087__seg00.npy,id00087,0,0
./audio_embeddings_multiseg/REAL__id00087__seg01.npy,id00087,0,1
./audio_embeddings_multiseg/REAL__id00087__seg02.npy,id00087,0,2
./audio_embeddings_multiseg/REAL__id00088__seg00.npy,id00088,0,0
./audio_embeddings_multiseg/REAL__id00088__seg01.npy,id00088,0,1
./audio_embeddings_multiseg/REAL__id00097__seg00.npy,id00097,0,0
./audio_embeddings_multiseg/REAL__id00097__seg01.npy,id00097,0,1
./audio_embeddings_multiseg/REAL__id00097__seg02.npy,id00097,0,2
./audio_embeddings_multiseg/REAL__id00098__seg00.npy,id00098,0,0
./audio_embeddings_multiseg/REAL__id00098__seg01.npy,id00098,0,1
./audio_embeddings_multiseg/REAL__id00100__seg00.npy,id00100,0,0
./audio_embeddings_multiseg/REAL__id00100__seg01.npy,id00100,0,1
./audio_embeddings_multiseg/REAL__id00100__seg02.npy,id00100,0,2
./audio_embeddings_multiseg/REAL__id00103__seg00.npy,id00103,0,0
./audio_embeddings_multiseg/REAL__id00103__seg01.npy,id00103,0,1
./audio_embeddings_multiseg/REAL__id00126__seg00.npy,id00126,0,0
./audio_embeddings_multiseg/REAL__id00126__seg01.npy,id00126,0,1
./audio_embeddings_multiseg/REAL__id00126__seg02.npy,id00126,0,2
./audio_embeddings_multiseg/REAL__id00126__seg03.npy,id00126,0,3
./audio_embeddings_multiseg/REAL__id00126__seg04.npy,id00126,0,4
./audio_embeddings_multiseg/REAL__id00137__seg00.npy,id00137,0,0
./audio_embeddings_multiseg/REAL__id00137__seg01.npy,id00137,0,1
./audio_embeddings_multiseg/REAL__id00145__seg00.npy,id00145,0,0
./audio_embeddings_multiseg/REAL__id00145__seg01.npy,id00145,0,1
./audio_embeddings_multiseg/REAL__id00145__seg02.npy,id00145,0,2
./audio_embeddings_multiseg/REAL__id00149__seg00.npy,id00149,0,0
./audio_embeddings_multiseg/REAL__id00149__seg01.npy,id00149,0,1
./audio_embeddings_multiseg/REAL__id00166__seg00.npy,id00166,0,0
./audio_embeddings_multiseg/REAL__id00166__seg01.npy,id00166,0,1
./audio_embeddings_multiseg/REAL__id00166__seg02.npy,id00166,0,2
./audio_embeddings_multiseg/REAL__id00169__seg00.npy,id00169,0,0
./audio_embeddings_multiseg/REAL__id00169__seg01.npy,id00169,0,1
./audio_embeddings_multiseg/REAL__id00171__seg00.npy,id00171,0,0
./audio_embeddings_multiseg/REAL__id00171__seg01.npy,id00171,0,1
./audio_embeddings_multiseg/REAL__id00173__seg00.npy,id00173,0,0
./audio_embeddings_multiseg/REAL__id00173__seg01.npy,id00173,0,1
./audio_embeddings_multiseg/REAL__id00173__seg02.npy,id00173,0,2
./audio_embeddings_multiseg/REAL__id00179__seg00.npy,id00179,0,0
./audio_embeddings_multiseg/REAL__id00179__seg01.npy,id00179,0,1
./audio_embeddings_multiseg/REAL__id00180__seg00.npy,id00180,0,0
./audio_embeddings_multiseg/REAL__id00180__seg01.npy,id00180,0,1
./audio_embeddings_multiseg/REAL__id00183__seg00.npy,id00183,0,0
./audio_embeddings_multiseg/REAL__id00183__seg01.npy,id00183,0,1
./audio_embeddings_multiseg/REAL__id00184__seg00.npy,id00184,0,0
./audio_embeddings_multiseg/REAL__id00184__seg01.npy,id00184,0,1
./audio_embeddings_multiseg/REAL__id00185__seg00.npy,id00185,0,0
./audio_embeddings_multiseg/REAL__id00185__seg01.npy,id00185,0,1
./audio_embeddings_multiseg/REAL__id00185__seg02.npy,id00185,0,2
./audio_embeddings_multiseg/REAL__id00186__seg00.npy,id00186,0,0
./audio_embeddings_multiseg/REAL__id00186__seg01.npy,id00186,0,1
./audio_embeddings_multiseg/REAL__id00186__seg02.npy,id00186,0,2
./audio_embeddings_multiseg/REAL__id00187__seg00.npy,id00187,0,0
./audio_embeddings_multiseg/REAL__id00187__seg01.npy,id00187,0,1
./audio_embeddings_multiseg/REAL__id00188__seg00.npy,id00188,0,0
./audio_embeddings_multiseg/REAL__id00188__seg01.npy,id00188,0,1
./audio_embeddings_multiseg/REAL__id00190__seg00.npy,id00190,0,0
./audio_embeddings_multiseg/REAL__id00190__seg01.npy,id00190,0,1
./audio_embeddings_multiseg/REAL__id00192__seg00.npy,id00192,0,0
./audio_embeddings_multiseg/REAL__id00192__seg01.npy,id00192,0,1
./audio_embeddings_multiseg/REAL__id00192__seg02.npy,id00192,0,2
./audio_embeddings_multiseg/REAL__id00220__seg00.npy,id00220,0,0
./audio_embeddings_multiseg/REAL__id00220__seg01.npy,id00220,0,1
./audio_embeddings_multiseg/REAL__id00225__seg00.npy,id00225,0,0
./audio_embeddings_multiseg/REAL__id00225__seg01.npy,id00225,0,1
./audio_embeddings_multiseg/REAL__id00231__seg00.npy,id00231,0,0
./audio_embeddings_multiseg/REAL__id00231__seg01.npy,id00231,0,1
./audio_embeddings_multiseg/REAL__id00232__seg00.npy,id00232,0,0
./audio_embeddings_multiseg/REAL__id00232__seg01.npy,id00232,0,1
./audio_embeddings_multiseg/REAL__id00234__seg00.npy,id00234,0,0
./audio_embeddings_multiseg/REAL__id00234__seg01.npy,id00234,0,1
./audio_embeddings_multiseg/REAL__id00235__seg00.npy,id00235,0,0
./audio_embeddings_multiseg/REAL__id00235__seg01.npy,id00235,0,1
./audio_embeddings_multiseg/REAL__id00235__seg02.npy,id00235,0,2
./audio_embeddings_multiseg/REAL__id00241__seg00.npy,id00241,0,0
